customerID,gender,SeniorCitizen,Partner,tenure,Contract,MonthlyCharges,TotalCharges,avg_monthly_spend,tenure_group,is_long_term_contract,Churn
8974-OVACP,Female,0,false,1,Month-to-month,20.15,20.15,20.15,0-1 year,0,false
6648-INWPS,Male,0,true,16,Month-to-month,20.15,341.35,21.33,1-2 years,0,false
5712-VBOXD,Female,0,false,4,Month-to-month,20.15,68.45,17.11,0-1 year,0,false
4781-ZXYGU,Male,0,true,1,Month-to-month,20.15,20.15,20.15,0-1 year,0,false
7787-BNTZM,Male,0,false,6,Month-to-month,20.15,130.5,21.75,0-1 year,0,false
4018-KJYUY,Male,0,false,22,Month-to-month,20.15,432.5,19.66,1-2 years,0,false
7853-GVUDZ,Female,0,true,1,Month-to-month,20.15,20.15,20.15,0-1 year,0,true
7845-URHJN,Female,0,true,8,Month-to-month,20.15,156.25,19.53,0-1 year,0,true
4397-FRLTA,Female,0,false,4,Month-to-month,20.15,84.5,21.13,0-1 year,0,false
6469-QJKZW,Female,0,true,4,Month-to-month,20.15,91.4,22.85,0-1 year,0,false
2791-SFVEW,Female,0,false,9,Month-to-month,20.15,238.15,26.46,0-1 year,0,false
7310-EGVHZ,Male,0,false,1,Month-to-month,20.2,20.2,20.2,0-1 year,0,false
6380-ARCEH,Male,0,false,1,Month-to-month,20.2,20.2,20.2,0-1 year,0,false
9294-TDIPC,Male,0,false,5,Month-to-month,20.2,83.75,16.75,0-1 year,0,false
1641-BYBTK,Male,0,false,6,Month-to-month,20.2,98.35,16.39,0-1 year,0,false
3247-MHJKM,Male,0,false,1,Month-to-month,20.2,20.2,20.2,0-1 year,0,false
8305-VHZBZ,Male,0,false,1,Month-to-month,20.2,20.2,20.2,0-1 year,0,true
3744-ZBHON,Female,0,false,3,Month-to-month,20.2,65.95,21.98,0-1 year,0,false
6131-IUNXN,Female,0,true,19,Month-to-month,20.2,382.2,20.12,1-2 years,0,false
3345-JHUEO,Male,0,false,4,Month-to-month,20.2,55.7,13.93,0-1 year,0,false
5356-RHIPP,Male,0,false,1,Month-to-month,20.2,20.2,20.2,0-1 year,0,true
2955-PSXOE,Female,0,false,1,Month-to-month,20.2,20.2,20.2,0-1 year,0,true
8048-DSDFQ,Male,0,false,1,Month-to-month,20.2,20.2,20.2,0-1 year,0,false
1493-AMTIE,Male,0,false,1,Month-to-month,20.2,20.2,20.2,0-1 year,0,true
4786-UKSNZ,Male,0,false,1,Month-to-month,20.2,20.2,20.2,0-1 year,0,true
3039-MJSLN,Male,0,false,3,Month-to-month,20.2,50.6,16.87,0-1 year,0,false
5850-BDWCY,Female,0,false,6,Month-to-month,20.2,123.65,20.61,0-1 year,0,false
7839-QRKXN,Female,0,false,1,Month-to-month,20.2,20.2,20.2,0-1 year,0,true
8203-XJZRC,Male,0,false,1,Month-to-month,20.25,20.25,20.25,0-1 year,0,false
5067-DGXLL,Male,0,false,2,Month-to-month,20.25,36.8,18.4,0-1 year,0,false
3195-TQDZX,Male,0,false,3,Month-to-month,20.25,61.45,20.48,0-1 year,0,false
2371-JUNGC,Male,0,false,11,Month-to-month,20.25,208.0,18.91,0-1 year,0,false
2439-QKJUL,Male,0,false,5,Month-to-month,20.25,109.8,21.96,0-1 year,0,false
5260-UMPWX,Female,0,true,26,Month-to-month,20.25,493.95,19.0,2-4 years,0,false
4203-QGNZA,Female,0,false,28,Month-to-month,20.25,535.35,19.12,2-4 years,0,false
4083-EUGRJ,Male,0,false,9,Month-to-month,20.25,178.5,19.83,0-1 year,0,true
6278-FEPBZ,Female,0,false,9,Month-to-month,20.25,186.15,20.68,0-1 year,0,false
4797-MIWUM,Male,0,true,7,Month-to-month,20.25,174.7,24.96,0-1 year,0,false
4054-CUMIA,Female,0,true,18,Month-to-month,20.25,401.95,22.33,1-2 years,0,false
0670-KDOMA,Female,0,false,1,Month-to-month,20.25,20.25,20.25,0-1 year,0,false
2876-VBBBL,Female,0,false,1,Month-to-month,20.25,20.25,20.25,0-1 year,0,true
5345-BMKWB,Male,0,true,8,Month-to-month,20.25,158.35,19.79,0-1 year,0,false
5868-YTYKS,Male,0,false,1,Month-to-month,20.25,20.25,20.25,0-1 year,0,false
4732-RRJZC,Male,0,true,7,Month-to-month,20.25,144.35,20.62,0-1 year,0,false
4211-MMAZN,Male,0,false,1,Month-to-month,20.25,20.25,20.25,0-1 year,0,true
2081-KJSQF,Male,0,false,1,Month-to-month,20.25,20.25,20.25,0-1 year,0,false
4488-PSYCG,Male,0,false,16,Month-to-month,20.25,327.45,20.47,1-2 years,0,true
0142-GVYSN,Male,0,false,26,Month-to-month,20.3,511.25,19.66,2-4 years,0,false
6838-HVLXG,Female,0,false,12,Month-to-month,20.3,246.7,20.56,0-1 year,0,false
0516-QREYC,Female,1,false,24,Month-to-month,20.3,459.95,19.16,1-2 years,0,false
9122-UMROB,Male,0,false,1,Month-to-month,20.3,20.3,20.3,0-1 year,0,false
9256-JTBNZ,Female,0,false,11,Month-to-month,20.3,246.3,22.39,0-1 year,0,false
7814-LEEVE,Female,0,true,1,Month-to-month,20.3,20.3,20.3,0-1 year,0,false
1755-RMCXH,Male,0,true,2,Month-to-month,20.3,40.25,20.13,0-1 year,0,false
8204-TIFGJ,Female,0,false,23,Month-to-month,20.3,470.6,20.46,1-2 years,0,false
3090-QFUVD,Female,0,false,1,Month-to-month,20.3,20.3,20.3,0-1 year,0,false
6131-JLWZM,Female,0,false,13,Month-to-month,20.3,275.4,21.18,1-2 years,0,false
8073-IJDCM,Female,0,false,1,Month-to-month,20.3,20.3,20.3,0-1 year,0,true
2676-ISHSF,Male,0,false,1,Month-to-month,20.3,20.3,20.3,0-1 year,0,false
2342-CKIAO,Female,0,false,2,Month-to-month,20.3,41.2,20.6,0-1 year,0,false
2085-JVGAD,Male,0,true,37,Month-to-month,20.35,697.65,18.86,2-4 years,0,false
6621-YOBKI,Male,0,false,5,Month-to-month,20.35,92.75,18.55,0-1 year,0,false
0031-PVLZI,Female,0,true,4,Month-to-month,20.35,76.35,19.09,0-1 year,0,true
2592-YKDIF,Female,0,false,1,Month-to-month,20.35,20.35,20.35,0-1 year,0,false
9818-XQCUV,Female,0,false,2,Month-to-month,20.35,45.3,22.65,0-1 year,0,false
5687-DKDTV,Female,0,false,4,Month-to-month,20.35,77.5,19.38,0-1 year,0,true
1552-TKMXS,Female,0,true,42,Month-to-month,20.35,869.9,20.71,2-4 years,0,false
0519-DRGTI,Female,0,true,20,Month-to-month,20.35,442.6,22.13,1-2 years,0,false
2739-CCZMB,Male,0,false,5,Month-to-month,20.35,122.0,24.4,0-1 year,0,false
4634-JLRJT,Female,0,false,1,Month-to-month,20.35,20.35,20.35,0-1 year,0,false
6671-NGWON,Female,0,false,7,Month-to-month,20.35,150.6,21.51,0-1 year,0,false
1850-AKQEP,Male,0,false,8,Month-to-month,20.35,178.7,22.34,0-1 year,0,false
8739-QOTTN,Female,0,true,2,Month-to-month,20.35,41.85,20.93,0-1 year,0,false
5562-YJQGT,Female,0,false,2,Month-to-month,20.35,35.1,17.55,0-1 year,0,false
9860-LISIZ,Female,0,false,34,Month-to-month,20.35,673.2,19.8,2-4 years,0,false
9932-WBWIK,Male,0,false,11,Month-to-month,20.35,215.25,19.57,0-1 year,0,false
4195-SMMNX,Male,0,false,2,Month-to-month,20.35,33.2,16.6,0-1 year,0,true
3590-TCXTB,Male,0,false,1,Month-to-month,20.35,20.35,20.35,0-1 year,0,false
1159-WFSGR,Female,0,true,16,Month-to-month,20.4,321.4,20.09,1-2 years,0,false
6579-JPICP,Male,0,false,1,Month-to-month,20.4,20.4,20.4,0-1 year,0,false
1222-KJNZD,Male,0,true,40,Month-to-month,20.4,745.3,18.63,2-4 years,0,false
9929-PLVPA,Female,0,false,4,Month-to-month,20.4,94.5,23.63,0-1 year,0,false
4568-TTZRT,Male,0,false,9,Month-to-month,20.4,181.8,20.2,0-1 year,0,false
8735-NBLWT,Male,0,false,9,Month-to-month,20.4,184.1,20.46,0-1 year,0,false
2410-CIYFZ,Male,0,false,2,Month-to-month,20.4,42.9,21.45,0-1 year,0,false
3727-JEZTU,Female,0,false,1,Month-to-month,20.4,20.4,20.4,0-1 year,0,false
4486-EFAEB,Male,0,false,13,Month-to-month,20.4,251.65,19.36,1-2 years,0,false
1539-LNKHM,Female,0,false,12,Month-to-month,20.4,266.6,22.22,0-1 year,0,false
1963-VAUKV,Female,0,false,1,Month-to-month,20.4,20.4,20.4,0-1 year,0,true
9770-LXDBK,Female,0,false,3,Month-to-month,20.4,63.15,21.05,0-1 year,0,false
8262-COGGB,Male,0,false,1,Month-to-month,20.45,20.45,20.45,0-1 year,0,false
7706-DZNKK,Male,0,false,11,Month-to-month,20.45,237.3,21.57,0-1 year,0,false
8942-DBMHZ,Male,0,false,12,Month-to-month,20.45,255.35,21.28,0-1 year,0,false
7266-GSSJX,Male,0,true,11,Month-to-month,20.45,250.8,22.8,0-1 year,0,false
4623-ZKHLY,Male,0,true,22,Month-to-month,20.45,471.55,21.43,1-2 years,0,false
0673-IGUQO,Male,0,false,1,Month-to-month,20.45,20.45,20.45,0-1 year,0,false
7140-ADSMJ,Male,0,false,8,Month-to-month,20.45,162.3,20.29,0-1 year,0,false
5996-DAOQL,Male,0,false,1,Month-to-month,20.45,20.45,20.45,0-1 year,0,false
2668-TZSPS,Male,0,false,1,Month-to-month,20.45,20.45,20.45,0-1 year,0,false
3594-IVHJZ,Female,0,false,2,Month-to-month,20.45,42.45,21.23,0-1 year,0,false
9618-LFJRU,Female,0,false,4,Month-to-month,20.45,82.85,20.71,0-1 year,0,false
7010-ZMVBF,Female,0,true,18,Month-to-month,20.45,357.0,19.83,1-2 years,0,false
7998-ZLXWN,Female,0,true,15,Month-to-month,20.45,330.8,22.05,1-2 years,0,false
1385-TQOZW,Female,0,false,9,Month-to-month,20.45,147.55,16.39,0-1 year,0,false
9184-GALIL,Female,0,true,38,Month-to-month,20.45,781.25,20.56,2-4 years,0,false
5774-XZTQC,Female,0,true,7,Month-to-month,20.45,150.75,21.54,0-1 year,0,false
5546-BYZSM,Female,0,false,41,Month-to-month,20.45,775.6,18.92,2-4 years,0,false
3752-CQSJI,Female,0,true,13,Month-to-month,20.45,254.5,19.58,1-2 years,0,false
2732-ISEZX,Female,0,false,5,Month-to-month,20.5,104.3,20.86,0-1 year,0,false
6231-WFGFH,Male,0,true,4,Month-to-month,20.5,77.6,19.4,0-1 year,0,false
0536-BGFMZ,Female,0,true,28,Month-to-month,20.5,563.05,20.11,2-4 years,0,false
2792-VPPET,Male,0,false,3,Month-to-month,20.5,76.95,25.65,0-1 year,0,false
6476-EPYZR,Male,0,true,12,Month-to-month,20.5,255.5,21.29,0-1 year,0,false
1866-ZSLJM,Male,0,false,21,Month-to-month,20.5,402.85,19.18,1-2 years,0,false
2002-MZHWP,Female,0,false,1,Month-to-month,20.5,20.5,20.5,0-1 year,0,true
9753-OYLBX,Female,0,false,1,Month-to-month,20.5,20.5,20.5,0-1 year,0,false
4255-DDUOU,Female,0,true,1,Month-to-month,20.5,20.5,20.5,0-1 year,0,true
4745-LSPLO,Male,0,false,1,Month-to-month,20.5,20.5,20.5,0-1 year,0,true
6942-LBFDP,Female,0,false,2,Month-to-month,20.55,33.6,16.8,0-1 year,0,false
7893-IXHRQ,Male,0,false,1,Month-to-month,20.55,20.55,20.55,0-1 year,0,true
1925-GMVBW,Female,0,false,5,Month-to-month,20.55,96.1,19.22,0-1 year,0,false
9512-PHSMG,Female,0,true,10,Month-to-month,20.55,252.75,25.27,0-1 year,0,false
1784-BXEFA,Female,0,false,10,Month-to-month,20.55,187.35,18.73,0-1 year,0,false
4390-KYULV,Male,0,true,3,Month-to-month,20.55,51.15,17.05,0-1 year,0,true
9708-KFDBY,Male,0,false,1,Month-to-month,20.55,20.55,20.55,0-1 year,0,false
3803-KMQFW,Female,0,true,1,Month-to-month,20.55,20.55,20.55,0-1 year,0,true
8963-MQVYN,Female,0,false,22,Month-to-month,20.55,469.85,21.36,1-2 years,0,false
1038-RQOST,Male,0,true,19,Month-to-month,20.6,414.95,21.84,1-2 years,0,false
7407-SUJIZ,Male,0,false,25,Month-to-month,20.6,541.5,21.66,2-4 years,0,false
3976-NLDEZ,Male,0,false,1,Month-to-month,20.6,20.6,20.6,0-1 year,0,false
5049-GLYVG,Male,0,false,1,Month-to-month,20.6,20.6,20.6,0-1 year,0,true
0787-LHDYT,Male,0,false,16,Month-to-month,20.6,330.25,20.64,1-2 years,0,false
2480-JZOSN,Female,0,true,1,Month-to-month,20.65,20.65,20.65,0-1 year,0,false
8681-ICONS,Male,0,true,29,Month-to-month,20.65,654.85,22.58,2-4 years,0,false
3012-VFFMN,Female,0,true,7,Month-to-month,20.65,158.95,22.71,0-1 year,0,false
6016-LVTJQ,Female,0,true,34,Month-to-month,20.65,716.4,21.07,2-4 years,0,false
3530-CRZSB,Female,0,false,7,Month-to-month,20.65,155.9,22.27,0-1 year,0,false
2839-RFSQE,Female,0,false,2,Month-to-month,20.65,38.7,19.35,0-1 year,0,true
3675-EQOZA,Male,0,false,5,Month-to-month,20.65,93.55,18.71,0-1 year,0,false
5088-QZLRL,Male,0,false,1,Month-to-month,20.65,20.65,20.65,0-1 year,0,false
6490-FGZAT,Male,0,false,6,Month-to-month,20.65,109.3,18.22,0-1 year,0,false
1488-SYSFC,Male,0,true,31,Month-to-month,20.65,702.05,22.65,2-4 years,0,false
2928-HLDBA,Female,0,false,6,Month-to-month,20.7,112.75,18.79,0-1 year,0,false
9367-OIUXP,Male,0,false,4,Month-to-month,20.7,73.05,18.26,0-1 year,0,false
1614-JBEBI,Female,0,false,8,Month-to-month,20.7,137.6,17.2,0-1 year,0,false
8620-RJPZN,Female,0,false,1,Month-to-month,20.7,20.7,20.7,0-1 year,0,false
3007-FDPEA,Female,0,false,2,Month-to-month,20.7,39.85,19.93,0-1 year,0,false
6394-HHHZM,Male,0,false,3,Month-to-month,20.7,57.5,19.17,0-1 year,0,false
7976-CICYS,Male,0,false,4,Month-to-month,20.7,83.75,20.94,0-1 year,0,false
3645-DEYGF,Male,0,false,1,Month-to-month,20.75,20.75,20.75,0-1 year,0,false
9046-DQMTP,Male,0,false,35,Month-to-month,20.75,739.9,21.14,2-4 years,0,false
0463-WZZKO,Male,0,false,3,Month-to-month,20.75,67.1,22.37,0-1 year,0,false
0750-EKNGL,Male,0,false,7,Month-to-month,20.75,141.1,20.16,0-1 year,0,false
2700-LUEVA,Male,0,false,1,Month-to-month,20.75,20.75,20.75,0-1 year,0,false
5372-FBKBN,Female,0,false,21,Month-to-month,20.75,452.2,21.53,1-2 years,0,false
0816-TSPHQ,Male,0,false,2,Month-to-month,20.75,44.2,22.1,0-1 year,0,false
4013-GUXND,Male,0,false,1,Month-to-month,20.8,20.8,20.8,0-1 year,0,false
4803-LBYPN,Male,0,true,34,Month-to-month,20.8,635.9,18.7,2-4 years,0,false
1760-CAZHT,Male,0,false,25,Month-to-month,20.8,460.2,18.41,2-4 years,0,false
7219-TLZHO,Female,0,true,4,Month-to-month,20.85,62.9,15.72,0-1 year,0,false
7764-BDPEE,Male,0,false,3,Month-to-month,20.85,60.65,20.22,0-1 year,0,false
2958-NHPPS,Male,0,false,23,Month-to-month,20.85,473.9,20.6,1-2 years,0,false
6982-UQZLY,Female,1,true,1,Month-to-month,20.85,20.85,20.85,0-1 year,0,true
2621-UDNLU,Female,0,true,3,Month-to-month,20.85,72.0,24.0,0-1 year,0,false
9313-QOLTZ,Male,0,false,26,Month-to-month,20.9,518.3,19.93,2-4 years,0,false
7243-LCGGZ,Female,0,false,1,Month-to-month,20.9,20.9,20.9,0-1 year,0,false
0426-TIRNE,Female,0,false,1,Month-to-month,20.9,20.9,20.9,0-1 year,0,true
3847-BAERP,Female,0,false,10,Month-to-month,20.9,247.0,24.7,0-1 year,0,false
7434-SHXLS,Female,0,false,1,Month-to-month,20.9,20.9,20.9,0-1 year,0,true
5624-BQSSA,Female,0,false,1,Month-to-month,20.95,20.95,20.95,0-1 year,0,true
4063-EIKNQ,Male,0,true,11,Month-to-month,20.95,267.35,24.3,0-1 year,0,false
9986-BONCE,Female,0,false,4,Month-to-month,20.95,85.5,21.38,0-1 year,0,true
5955-EPOAZ,Female,0,false,6,Month-to-month,20.95,109.5,18.25,0-1 year,0,false
6728-WYQBC,Male,0,false,1,Month-to-month,20.95,20.95,20.95,0-1 year,0,false
6770-XUAGN,Female,0,true,1,Month-to-month,21.0,21.0,21.0,0-1 year,0,true
0278-YXOOG,Male,0,false,5,Month-to-month,21.05,113.85,22.77,0-1 year,0,true
8267-KFGYD,Male,0,false,1,Month-to-month,21.05,21.05,21.05,0-1 year,0,false
1045-LTCYT,Female,0,true,8,Month-to-month,21.05,139.75,17.47,0-1 year,0,false
0547-HURJB,Male,0,false,12,Month-to-month,21.05,235.8,19.65,0-1 year,0,false
2111-DWYHN,Male,0,false,1,Month-to-month,21.1,21.1,21.1,0-1 year,0,false
8246-SHFGA,Male,0,false,17,Month-to-month,21.1,385.55,22.68,1-2 years,0,false
8044-BGWPI,Male,0,true,12,Month-to-month,21.15,306.05,25.5,0-1 year,0,false
8003-EWNDZ,Female,0,false,10,Month-to-month,21.2,222.65,22.27,0-1 year,0,false
6549-YMFAW,Male,1,true,9,Month-to-month,21.25,204.55,22.73,0-1 year,0,false
8785-EPNCG,Male,0,false,11,Month-to-month,23.15,245.2,22.29,0-1 year,0,true
3797-VTIDR,Male,0,true,1,Month-to-month,23.45,23.45,23.45,0-1 year,0,true
6258-NGCNG,Male,0,false,7,Month-to-month,23.5,173.0,24.71,0-1 year,0,false
7343-EOBEU,Male,0,true,3,Month-to-month,23.6,89.05,29.68,0-1 year,0,false
6834-NXDCA,Female,0,false,13,Month-to-month,23.9,300.8,23.14,1-2 years,0,true
5701-SVCWR,Female,0,false,1,Month-to-month,24.0,24.0,24.0,0-1 year,0,false
2740-JFBOK,Male,0,false,10,Month-to-month,24.0,226.55,22.66,0-1 year,0,false
2565-JSLRY,Male,0,false,1,Month-to-month,24.05,24.05,24.05,0-1 year,0,true
4830-FAXFM,Male,0,false,19,Month-to-month,24.1,439.2,23.12,1-2 years,0,false
7812-FZHPE,Female,0,true,17,Month-to-month,24.1,409.9,24.11,1-2 years,0,true
2346-DJQTB,Female,0,false,35,Month-to-month,24.15,812.5,23.21,2-4 years,0,false
5351-QESIO,Male,0,false,1,Month-to-month,24.2,24.2,24.2,0-1 year,0,false
5650-VDUDS,Female,0,false,4,Month-to-month,24.25,96.05,24.01,0-1 year,0,true
5442-BXVND,Female,0,true,33,Month-to-month,24.25,838.5,25.41,2-4 years,0,false
1334-FJSVR,Male,0,false,1,Month-to-month,24.25,24.25,24.25,0-1 year,0,true
6180-YBIQI,Male,0,false,5,Month-to-month,24.3,100.2,20.04,0-1 year,0,false
2233-FAGXV,Female,0,true,5,Month-to-month,24.3,132.25,26.45,0-1 year,0,false
1777-JYQPJ,Male,0,false,2,Month-to-month,24.3,38.45,19.23,0-1 year,0,false
5482-PLVPE,Female,1,false,2,Month-to-month,24.35,41.85,20.93,0-1 year,0,true
7365-BVCJH,Male,0,false,1,Month-to-month,24.4,24.4,24.4,0-1 year,0,false
2933-FILNV,Female,0,true,2,Month-to-month,24.4,36.55,18.27,0-1 year,0,true
9895-VFOXH,Female,0,false,1,Month-to-month,24.4,24.4,24.4,0-1 year,0,false
3682-YEUWS,Male,0,true,10,Month-to-month,24.4,253.9,25.39,0-1 year,0,false
3439-GVUSX,Male,0,false,1,Month-to-month,24.4,24.4,24.4,0-1 year,0,false
8263-JQAIK,Male,1,false,2,Month-to-month,24.45,47.5,23.75,0-1 year,0,true
9136-ALYBR,Male,0,false,1,Month-to-month,24.45,24.45,24.45,0-1 year,0,true
5261-QSHQM,Female,0,false,4,Month-to-month,24.45,86.6,21.65,0-1 year,0,true
5590-YRFJT,Female,0,true,20,Month-to-month,24.45,482.8,24.14,1-2 years,0,true
4236-UJPWO,Female,0,false,2,Month-to-month,24.5,46.4,23.2,0-1 year,0,false
5018-HEKFO,Female,0,false,10,Month-to-month,24.5,270.15,27.01,0-1 year,0,false
9227-LUNBG,Female,0,false,1,Month-to-month,24.6,24.6,24.6,0-1 year,0,true
3055-MJDSB,Male,0,false,9,Month-to-month,24.6,190.1,21.12,0-1 year,0,false
9277-JOOMO,Female,0,false,3,Month-to-month,24.6,86.35,28.78,0-1 year,0,false
1744-JHKYS,Female,0,true,34,Month-to-month,24.7,780.2,22.95,2-4 years,0,false
2538-OIMXF,Female,0,false,1,Month-to-month,24.7,24.7,24.7,0-1 year,0,false
3486-KHMLI,Male,0,false,21,Month-to-month,24.7,467.15,22.25,1-2 years,0,false
5215-LNLDJ,Female,0,true,7,Month-to-month,24.7,149.05,21.29,0-1 year,0,false
2862-PFNIK,Male,0,false,1,Month-to-month,24.7,24.7,24.7,0-1 year,0,false
9546-KDTRB,Female,0,false,19,Month-to-month,24.7,465.85,24.52,1-2 years,0,false
2592-SEIFQ,Male,0,false,3,Month-to-month,24.75,66.95,22.32,0-1 year,0,true
4729-XKASR,Male,0,false,1,Month-to-month,24.75,24.75,24.75,0-1 year,0,true
1024-GUALD,Female,0,true,1,Month-to-month,24.8,24.8,24.8,0-1 year,0,true
6366-ZGQGL,Male,0,false,1,Month-to-month,24.8,24.8,24.8,0-1 year,0,true
1140-UKVZG,Female,0,false,17,Month-to-month,24.8,475.25,27.96,1-2 years,0,false
9578-FOMUK,Male,0,false,15,Month-to-month,24.8,324.15,21.61,1-2 years,0,false
5555-RNPGT,Male,0,false,10,Month-to-month,24.8,223.9,22.39,0-1 year,0,false
7932-WPTDS,Female,1,true,1,Month-to-month,24.8,24.8,24.8,0-1 year,0,true
9092-GDZKO,Male,0,false,22,Month-to-month,24.85,493.4,22.43,1-2 years,0,false
8713-IGZSO,Male,0,false,2,Month-to-month,24.85,62.0,31.0,0-1 year,0,false
7909-FIOIY,Female,0,true,19,Month-to-month,24.85,434.8,22.88,1-2 years,0,false
4282-ACRXS,Male,1,true,38,Month-to-month,24.85,955.75,25.15,2-4 years,0,false
6344-SFJVH,Female,0,false,20,Month-to-month,24.9,505.95,25.3,1-2 years,0,false
4367-NHWMM,Female,0,false,1,Month-to-month,24.9,24.9,24.9,0-1 year,0,false
9638-JIQYA,Male,0,false,2,Month-to-month,24.9,49.7,24.85,0-1 year,0,false
7802-EFKNY,Male,0,true,5,Month-to-month,24.95,100.4,20.08,0-1 year,0,true
1335-NTIUC,Male,0,false,9,Month-to-month,24.95,190.25,21.14,0-1 year,0,false
8904-OPDCK,Male,1,true,54,Month-to-month,24.95,1364.75,25.27,4-5 years,0,false
8896-BQTTI,Male,0,false,1,Month-to-month,25.0,25.0,25.0,0-1 year,0,false
9817-APLHW,Male,0,false,12,Month-to-month,25.0,316.2,26.35,0-1 year,0,false
6542-LWGXJ,Male,0,true,3,Month-to-month,25.0,78.25,26.08,0-1 year,0,false
6447-GORXK,Male,0,false,31,Month-to-month,25.0,789.2,25.46,2-4 years,0,false
5349-AZPEW,Female,0,true,5,Month-to-month,25.05,125.5,25.1,0-1 year,0,false
9907-SWKKF,Female,1,false,1,Month-to-month,25.05,25.05,25.05,0-1 year,0,true
1329-VHWNP,Female,0,false,7,Month-to-month,25.05,189.95,27.14,0-1 year,0,false
0746-JTRFU,Male,0,false,2,Month-to-month,25.05,56.35,28.18,0-1 year,0,true
9027-YFHQJ,Male,0,false,7,Month-to-month,25.05,152.95,21.85,0-1 year,0,false
6345-HOVES,Male,0,false,34,Month-to-month,25.05,852.7,25.08,2-4 years,0,false
0616-ATFGB,Male,1,true,1,Month-to-month,25.05,25.05,25.05,0-1 year,0,true
9743-DQKQW,Male,0,false,3,Month-to-month,25.1,79.8,26.6,0-1 year,0,false
6032-IGALN,Female,0,false,1,Month-to-month,25.1,25.1,25.1,0-1 year,0,true
0023-HGHWL,Male,1,false,1,Month-to-month,25.1,25.1,25.1,0-1 year,0,true
6743-HHQPF,Male,0,true,42,Month-to-month,25.1,1097.15,26.12,2-4 years,0,false
4987-GQWPO,Male,0,false,17,Month-to-month,25.1,382.8,22.52,1-2 years,0,false
7016-BPGEU,Female,0,false,29,Month-to-month,25.1,712.85,24.58,2-4 years,0,true
1984-GPTEH,Female,0,false,29,Month-to-month,25.15,702.0,24.21,2-4 years,0,false
7537-RBWEA,Female,0,false,1,Month-to-month,25.15,25.15,25.15,0-1 year,0,false
2672-DZUOY,Male,0,false,1,Month-to-month,25.15,25.15,25.15,0-1 year,0,true
1559-DTODC,Male,0,false,19,Month-to-month,25.15,468.35,24.65,1-2 years,0,false
4815-GBTCD,Female,0,true,4,Month-to-month,25.15,99.95,24.99,0-1 year,0,false
4819-HJPIW,Male,0,false,18,Month-to-month,25.15,476.8,26.49,1-2 years,0,false
3058-WQDRE,Male,0,false,13,Month-to-month,25.15,331.85,25.53,1-2 years,0,false
1768-ZAIFU,Female,1,false,1,Month-to-month,25.2,25.2,25.2,0-1 year,0,true
8260-NGFNY,Female,0,false,1,Month-to-month,25.2,25.2,25.2,0-1 year,0,true
0804-XBFBV,Female,0,false,11,Month-to-month,25.2,321.05,29.19,0-1 year,0,false
5167-GBFRE,Male,1,false,4,Month-to-month,25.2,102.5,25.63,0-1 year,0,true
4195-NZGTA,Female,0,false,1,Month-to-month,25.25,25.25,25.25,0-1 year,0,false
6464-KEXXH,Male,0,false,8,Month-to-month,25.25,186.3,23.29,0-1 year,0,false
8404-VLQFB,Female,0,true,15,Month-to-month,25.25,394.85,26.32,1-2 years,0,false
0484-JPBRU,Male,0,false,41,Month-to-month,25.25,996.45,24.3,2-4 years,0,false
2209-XADXF,Female,0,false,1,Month-to-month,25.25,25.25,25.25,0-1 year,0,false
0612-RTZZA,Female,1,false,1,Month-to-month,25.25,25.25,25.25,0-1 year,0,true
8746-OQQRW,Male,0,false,4,Month-to-month,25.25,101.9,25.48,0-1 year,0,false
8993-PHFWD,Female,0,false,3,Month-to-month,25.25,58.9,19.63,0-1 year,0,true
7242-QZLXF,Male,0,false,1,Month-to-month,25.3,25.3,25.3,0-1 year,0,true
5480-HPRRX,Female,1,false,3,Month-to-month,25.3,77.75,25.92,0-1 year,0,true
6158-HDPXZ,Male,0,false,1,Month-to-month,25.35,25.35,25.35,0-1 year,0,false
9862-KJTYK,Male,0,false,19,Month-to-month,25.35,566.1,29.79,1-2 years,0,false
2080-SRCDE,Female,0,false,1,Month-to-month,25.4,25.4,25.4,0-1 year,0,false
1171-TYKUR,Male,0,true,47,Month-to-month,25.4,1139.2,24.24,2-4 years,0,false
8815-LMFLX,Male,0,true,25,Month-to-month,25.4,546.85,21.87,2-4 years,0,false
7083-YNSKY,Female,0,false,15,Month-to-month,25.4,399.6,26.64,1-2 years,0,true
1814-DKOLC,Female,0,false,5,Month-to-month,25.45,134.75,26.95,0-1 year,0,false
4430-YHXGG,Female,0,false,4,Month-to-month,25.45,84.2,21.05,0-1 year,0,false
0420-BWTPW,Male,0,false,8,Month-to-month,25.5,215.2,26.9,0-1 year,0,true
6286-ZHAOK,Female,0,true,20,Month-to-month,25.55,507.4,25.37,1-2 years,0,false
9146-JRIOX,Female,0,true,14,Month-to-month,25.55,372.45,26.6,1-2 years,0,false
6791-YBNAK,Male,0,true,18,Month-to-month,25.55,467.85,25.99,1-2 years,0,false
4163-KIUHY,Male,0,false,35,Month-to-month,25.6,901.25,25.75,2-4 years,0,false
6029-CSMJE,Male,0,false,17,Month-to-month,25.65,440.2,25.89,1-2 years,0,false
2712-SYWAY,Female,0,false,1,Month-to-month,25.7,25.7,25.7,0-1 year,0,false
